epoch,train_total,train_data,train_dt,train_pinn,train_pinn_ic,d_data,d_dt_norm,d_pinn_norm,d_ic,val_total,val_data,val_dt,weight_data,weight_dt,weight_pinn,weight_pinn_ic,elapsed_s
1,0.43343386054039,0.3679520785808563,61.9780158996582,17.350393295288086,1.7687324285507202,0.0,0.0,0.0,0.0,59.8757706284523,0.3557320237159729,59.52003860473633,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,2.3461246490478516
2,0.3450220823287964,0.27930665016174316,62.28891372680664,15.017765045166016,1.9247322082519531,-0.08864542841911316,2.605571746826172,56.533851623535156,0.1559997797012329,60.08530208468437,0.2706582248210907,59.81464385986328,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,4.372147798538208
3,0.2615392208099365,0.193435400724411,64.0066909790039,8.682632446289062,3.2288835048675537,-0.08587124943733215,15.840863227844238,54.25952911376953,1.3041512966156006,61.70642666518688,0.18652157485485077,61.51990509033203,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,6.185778617858887
4,0.24798518419265747,0.18001039326190948,64.07052612304688,6.026301383972168,3.301621437072754,-0.013425007462501526,1.8938665390014648,22.793245315551758,0.0727379322052002,61.78999811410904,0.17523294687271118,61.61476516723633,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,7.999680042266846
5,0.24336907267570496,0.1756322681903839,63.87199020385742,6.3642072677612305,3.2283871173858643,-0.004378125071525574,1.4203728437423706,27.509124755859375,-0.07323431968688965,61.590653508901596,0.17163190245628357,61.41902160644531,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,9.820425510406494
6,0.2348652482032776,0.16755402088165283,63.48683547973633,6.814974784851074,3.142881393432617,-0.008078247308731079,3.4696028232574463,5.903109073638916,-0.08550572395324707,61.19874392449856,0.16481982171535492,61.0339241027832,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,11.640386819839478
7,0.22916603088378906,0.16273117065429688,62.90083312988281,4.492319583892822,3.08478045463562,-0.004822850227355957,4.971874237060547,15.430434226989746,-0.05810093879699707,60.597614258527756,0.1602782905101776,60.43733596801758,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,13.468036890029907
8,0.20845025777816772,0.14338965713977814,58.38336181640625,43.55068588256836,2.32216477394104,-0.019341513514518738,33.17710876464844,262.7702941894531,-0.7626156806945801,55.98675686120987,0.1393943428993225,55.84736251831055,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,15.368108987808228
9,0.1633768528699875,0.1055416464805603,51.50602340698242,40.76823806762695,2.252352714538574,-0.037848010659217834,53.97079086303711,67.30066680908203,-0.06981205940246582,49.02002465724945,0.10168588161468506,48.918338775634766,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,17.34786820411682
10,0.11376772820949554,0.06814298033714294,41.64094161987305,25.71940803527832,1.411863923072815,-0.03739866614341736,103.60305786132812,201.20558166503906,-0.8404887914657593,39.12322176992893,0.06610430777072906,39.0571174621582,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,19.403170824050903
11,0.07770123332738876,0.04328298568725586,30.337520599365234,32.84623336791992,0.7961030006408691,-0.024859994649887085,119.38655090332031,61.634273529052734,-0.6157609224319458,28.23296396806836,0.041094232350587845,28.191869735717773,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,21.242115259170532
12,0.05009380728006363,0.027453819289803505,20.21978759765625,20.226852416992188,0.3975154459476471,-0.015829166397452354,81.59709167480469,79.70732879638672,-0.39858755469322205,18.398558983579278,0.026217827573418617,18.37234115600586,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,23.08316731452942
13,0.03426041454076767,0.018090540543198586,15.122967720031738,8.551713943481445,0.19173136353492737,-0.00936327874660492,29.561016082763672,71.18335723876953,-0.20578408241271973,12.951105680316687,0.016447629779577255,12.93465805053711,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,25.151325225830078
14,0.02656872570514679,0.01346695888787508,12.205598831176758,7.729676246643066,0.12319924682378769,-0.004623581655323505,19.440519332885742,6.9194159507751465,-0.06853211671113968,10.246466818265617,0.012094679288566113,10.23437213897705,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,27.22182846069336
15,0.02237607166171074,0.010466370731592178,11.35216236114502,4.315853595733643,0.12595251202583313,-0.0030005881562829018,4.821513652801514,24.766239166259766,0.0027532652020454407,9.467246796004474,0.00980451237410307,9.457442283630371,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,29.07496428489685
16,0.018136413767933846,0.007572561502456665,10.083876609802246,3.694646120071411,0.11051036417484283,-0.0028938092291355133,8.355447769165039,8.738706588745117,-0.015442147850990295,8.385973498225212,0.007192179560661316,8.37878131866455,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,30.92997932434082
17,0.016067368909716606,0.006037709768861532,9.701879501342773,2.243415117263794,0.10343750566244125,-0.0015348517335951328,1.4784022569656372,8.339641571044922,-0.007072858512401581,7.994267016649246,0.00574067234992981,7.988526344299316,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,32.789263010025024
18,0.014976011589169502,0.005403672344982624,9.3002290725708,1.751310110092163,0.09697925299406052,-0.0006340374238789082,1.9893569946289062,2.2806286811828613,-0.006458252668380737,7.609729321207851,0.005077870097011328,7.60465145111084,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,34.64613604545593
19,0.013855449855327606,0.0047514429315924644,8.832609176635742,1.8298399448394775,0.0884135290980339,-0.0006522294133901596,3.852552652359009,0.7562893629074097,-0.008565723896026611,7.186330581083894,0.0044439081102609634,7.181886672973633,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,36.503628969192505
20,0.013254267163574696,0.004536095075309277,8.457686424255371,1.728818655014038,0.08760376274585724,-0.00021534785628318787,4.267813682556152,2.445673704147339,-0.0008097663521766663,6.841690126340836,0.004249158781021833,6.8374409675598145,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,38.36239719390869
21,0.012004369869828224,0.004170755390077829,7.560797691345215,1.9718644618988037,0.07562968134880066,-0.0003653396852314472,9.147157669067383,2.396035671234131,-0.01197408139705658,6.033415401820093,0.0039931186474859715,6.029422283172607,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,40.21944212913513
22,0.010752572678029537,0.003824383020401001,6.697443008422852,1.6246339082717896,0.06828279793262482,-0.0003463723696768284,7.4508056640625,3.772404193878174,-0.007346883416175842,5.287381089059636,0.003511345712468028,5.283869743347168,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,42.0772922039032
23,0.009708741679787636,0.003549274057149887,5.950991153717041,1.4808663129806519,0.06039027124643326,-0.0002751089632511139,7.179609298706055,1.4015421867370605,-0.007892526686191559,4.648278811015189,0.0031996751204133034,4.645079135894775,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,43.93530988693237
