epoch,train_loss,val_data,val_dt,val_pinn,val_pinn_ic,val_total,elapsed_s
1,0.38855504989624023,0.37858742475509644,53.65436553955078,35.59933090209961,1.6170058250427246,91.24928283691406,0.5
50,0.0005444556591100991,0.0005155972903594375,2.1380715370178223,1.8801419734954834,0.03772920370101929,4.056458473205566,8.7
100,0.00012580545444507152,0.00011732404527720064,0.3268842101097107,0.7339229583740234,0.0047690910287201405,1.0656936168670654,17.4
150,6.161282362882048e-05,6.697795470245183e-05,0.1269138902425766,0.42607757449150085,0.001514798030257225,0.5545732378959656,26.0
200,3.467139322310686e-05,4.162476761848666e-05,0.08747116476297379,0.21483898162841797,0.0010961933294311166,0.303447961807251,34.6
250,1.9653320123325102e-05,2.3403395971399732e-05,0.07374837249517441,0.14553573727607727,0.0007628013263456523,0.22007031738758087,43.2
300,1.2113544471503701e-05,1.5043513485579751e-05,0.06074916571378708,0.08691725134849548,0.0004984484985470772,0.14817990362644196,51.5
350,8.27056010166416e-06,9.513018994766753e-06,0.05158062279224396,0.07440762966871262,0.0004010428674519062,0.12639881670475006,58.6
400,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,60.5
450,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,62.1
500,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,63.8
550,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,65.4
600,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,67.1
650,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,68.7
700,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,70.3
750,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,72.0
800,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,73.6
850,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,75.3
900,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,76.9
950,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,78.5
1000,8.127340151986573e-06,9.42054066399578e-06,0.05118986964225769,0.07431498914957047,0.0003905095800291747,0.12590479850769043,80.2
