epoch,train_total,train_data,train_dt,train_pinn,train_pinn_ic,d_data,d_dt_norm,d_pinn_norm,d_ic,val_total,val_data,val_dt,weight_data,weight_dt,weight_pinn,weight_pinn_ic,elapsed_s
1,0.36052390933036804,0.36052390933036804,62.07576370239258,29.415645599365234,1.8313919305801392,0.0,0.0,0.0,0.0,61.330520272254944,0.34606897830963135,60.98445129394531,1.0,0.0,0.0,0.0,27.29375648498535
2,0.27120712399482727,0.27120712399482727,62.45138931274414,22.220577239990234,1.985925555229187,-0.08931678533554077,3.131305456161499,72.86598205566406,0.15453362464904785,61.62398034334183,0.25999337434768677,61.36398696899414,1.0,0.0,0.0,0.0,29.055643320083618
3,0.19077825546264648,0.19077825546264648,64.22615814208984,19.590559005737305,3.322345018386841,-0.08042886853218079,16.697229385375977,26.840078353881836,1.3364194631576538,63.337669521570206,0.1829644739627838,63.15470504760742,1.0,0.0,0.0,0.0,31.010457754135132
4,0.17844144999980927,0.17844144999980927,64.1681900024414,10.644715309143066,3.336533784866333,-0.01233680546283722,1.0852173566818237,67.95480346679688,0.014188766479492188,63.27496951818466,0.1727699637413025,63.10219955444336,1.0,0.0,0.0,0.0,32.7587788105011
5,0.1719091832637787,0.1719091832637787,64.0157241821289,20.78531837463379,3.2726709842681885,-0.006532266736030579,1.1913931369781494,77.52153778076172,-0.06386280059814453,63.122172236442566,0.16727721691131592,62.95489501953125,1.0,0.0,0.0,0.0,34.65193843841553
6,0.16494177281856537,0.16494177281856537,63.62428665161133,20.41253089904785,3.2552740573883057,-0.006967410445213318,3.7867119312286377,19.298795700073242,-0.017396926879882812,62.73375564813614,0.16117721796035767,62.57257843017578,1.0,0.0,0.0,0.0,36.55012536048889
7,0.14951686561107635,0.14951686561107635,61.1098518371582,27.628639221191406,2.900291681289673,-0.015424907207489014,18.5629825592041,48.56606674194336,-0.3549823760986328,60.163692966103554,0.14440585672855377,60.019287109375,1.0,0.0,0.0,0.0,38.37798237800598
8,0.11019168794155121,0.11019168794155121,52.9233512878418,59.24529266357422,2.3026585578918457,-0.039325177669525146,63.68315887451172,211.36997985839844,-0.5976331233978271,52.00914487987757,0.10687360912561417,51.90227127075195,1.0,0.0,0.0,0.0,40.1397008895874
9,0.0711209774017334,0.0711209774017334,44.80475997924805,62.47649383544922,1.5398019552230835,-0.03907071053981781,83.62594604492188,18.48308563232422,-0.7628566026687622,44.014408826828,0.06840205192565918,43.946006774902344,1.0,0.0,0.0,0.0,42.116087198257446
10,0.041143838316202164,0.041143838316202164,28.76479721069336,35.074546813964844,0.7530528903007507,-0.029977139085531235,162.79454040527344,252.45523071289062,-0.7867490649223328,28.326965268701315,0.039245542138814926,28.2877197265625,1.0,0.0,0.0,0.0,43.88296294212341
