epoch,train_total,train_data,train_dt,train_pinn,train_pinn_ic,d_data,d_dt_norm,d_pinn_norm,d_ic,val_total,val_data,val_dt,weight_data,weight_dt,weight_pinn,weight_pinn_ic,elapsed_s
1,0.4289857745170593,0.3637906014919281,61.78110885620117,15.399890899658203,1.8740824460983276,0.0,0.0,0.0,0.0,61.30224138498306,0.3609076142311096,60.94133377075195,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,2.349360704421997
2,0.3365282118320465,0.27144283056259155,62.11876678466797,9.518004417419434,2.014812469482422,-0.09234777092933655,2.9270777702331543,40.42308044433594,0.14073002338409424,61.53947150707245,0.26661765575408936,61.27285385131836,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,4.378746032714844
3,0.2606893479824066,0.1925215721130371,63.93337631225586,10.01765251159668,3.2326254844665527,-0.07892125844955444,16.545215606689453,16.955413818359375,1.2178130149841309,63.26773042976856,0.19073839485645294,63.07699203491211,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,6.34284520149231
4,0.24801765382289886,0.18017032742500305,63.91941452026367,5.951148986816406,3.332791805267334,-0.012351244688034058,1.5779567956924438,27.848726272583008,0.10016632080078125,63.25136402249336,0.17886188626289368,63.07250213623047,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,8.236659049987793
5,0.24289372563362122,0.17528583109378815,63.73218536376953,6.4835052490234375,3.227357864379883,-0.004884496331214905,1.4700560569763184,11.247939109802246,-0.10543394088745117,63.05812557041645,0.17411144077777863,62.88401412963867,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,10.06129789352417
6,0.23543134331703186,0.16819822788238525,63.24343490600586,8.427019119262695,3.146958589553833,-0.007087603211402893,4.398739814758301,15.982182502746582,-0.0803992748260498,62.57129488885403,0.16710101068019867,62.40419387817383,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,12.036857604980469
7,0.23069973289966583,0.1641630232334137,62.9859504699707,4.057519435882568,3.145004987716675,-0.004035204648971558,2.383441686630249,27.630298614501953,-0.001953601837158203,62.313245087862015,0.16341522336006165,62.14982986450195,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,13.869426965713501
8,0.21793358027935028,0.15190033614635468,59.7889404296875,37.54800033569336,2.489504098892212,-0.012262687087059021,24.183584213256836,226.22378540039062,-0.6555008888244629,59.11222293972969,0.15090015530586243,58.96132278442383,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,15.703905820846558
9,0.15868690609931946,0.10296392440795898,49.033782958984375,44.82680130004883,2.206512212753296,-0.04893641173839569,87.86044311523438,50.85649108886719,-0.282991886138916,48.33833393454552,0.10355076193809509,48.23478317260742,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,17.762245655059814
10,0.11797571182250977,0.06977886706590652,43.41025924682617,32.92545700073242,1.4940310716629028,-0.03318505734205246,59.82621383666992,85.03588104248047,-0.7124811410903931,42.67016642540693,0.06840937584638596,42.60175704956055,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,19.604963302612305
11,0.07316915690898895,0.04174725338816643,27.250431060791016,34.02159881591797,0.7693175673484802,-0.028031613677740097,165.67098999023438,67.81791687011719,-0.7247135043144226,26.462531581521034,0.04213477671146393,26.42039680480957,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,21.673343896865845
12,0.04290225729346275,0.023173920810222626,17.73296546936035,16.62236976623535,0.3331325054168701,-0.018573332577943802,73.90161895751953,111.32795715332031,-0.4361850619316101,17.305950097739697,0.023954324424266815,17.28199577331543,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,23.6713924407959
13,0.030824074521660805,0.015941491350531578,14.059415817260742,6.297163486480713,0.193449005484581,-0.007232429459691048,20.137008666992188,60.4395637512207,-0.13968349993228912,13.674253260716796,0.016760623082518578,13.657492637634277,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,25.59489393234253
14,0.025815356522798538,0.013300941325724125,11.886908531188965,4.833227634429932,0.1441829949617386,-0.002640550024807453,12.014928817749023,7.553472995758057,-0.04926601052284241,11.538905098102987,0.013416244648396969,11.52548885345459,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,27.44365167617798
15,0.021473588421940804,0.010351834818720818,10.588210105895996,4.005476474761963,0.1329948753118515,-0.0029491065070033073,7.09133243560791,4.336676597595215,-0.011188119649887085,10.396738270297647,0.010564068332314491,10.386174201965332,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,29.298943758010864
16,0.018078019842505455,0.00785768125206232,9.830997467041016,2.79506778717041,0.10983209311962128,-0.002494153566658497,5.269900321960449,7.962116718292236,-0.023162782192230225,9.611186623573303,0.007749199867248535,9.603437423706055,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,31.151896715164185
17,0.015835953876376152,0.006217209156602621,9.273027420043945,2.466482162475586,0.09906812757253647,-0.0016404720954596996,3.2796642780303955,2.80472731590271,-0.010763965547084808,9.004534412175417,0.006186176091432571,8.998348236083984,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,33.0076630115509
18,0.014599046669900417,0.005429237615317106,8.915257453918457,1.5911222696304321,0.09543933719396591,-0.0007879715412855148,2.271695613861084,6.107220649719238,-0.0036287903785705566,8.670602024067193,0.005376995075494051,8.6652250289917,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,34.86557126045227
19,0.013818399049341679,0.005088865291327238,8.43399429321289,1.9973318576812744,0.09580620378255844,-0.00034037232398986816,4.214715003967285,3.4442691802978516,0.0003668665885925293,8.272511654999107,0.005098515655845404,8.267413139343262,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,36.722588539123535
20,0.013119431212544441,0.004742475226521492,8.082457542419434,2.0746688842773438,0.08703138679265976,-0.0003463900648057461,3.086634874343872,0.8182215690612793,-0.008774816989898682,7.985411532223225,0.004821665585041046,7.980589866638184,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,38.80559706687927
21,0.012260315008461475,0.004553666803985834,7.3689093589782715,2.58777117729187,0.0789618119597435,-0.00018880842253565788,7.236692428588867,2.787383794784546,-0.00806957483291626,7.334386190865189,0.004675230477005243,7.329710960388184,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,40.66092538833618
22,0.011729734018445015,0.004304829053580761,7.110817909240723,2.3821487426757812,0.07587146759033203,-0.00024883775040507317,2.2356514930725098,1.9566967487335205,-0.0030903443694114685,7.0986649030819535,0.004434728063642979,7.0942301750183105,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,42.51600980758667
23,0.010719535872340202,0.004077955614775419,6.33730936050415,2.3738033771514893,0.06689001619815826,-0.00022687343880534172,7.118007183074951,1.7324682474136353,-0.008981451392173767,6.369586276356131,0.004152106586843729,6.365434169769287,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,44.37022042274475
24,0.009746051393449306,0.0038799855392426252,5.494993686676025,3.1266374588012695,0.058407410979270935,-0.000197970075532794,7.9013800621032715,5.000485897064209,-0.008482605218887329,5.587060613557696,0.0038820933550596237,5.583178520202637,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,46.225401878356934
25,0.008296431042253971,0.003509409725666046,4.48608922958374,2.5080292224884033,0.05012879520654678,-0.0003705758135765791,9.608504295349121,3.939805507659912,-0.008278615772724152,4.57586159510538,0.003451965283602476,4.572409629821777,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,48.079830169677734
26,0.007408555597066879,0.0029952649492770433,4.1224236488342285,2.491150379180908,0.04175177216529846,-0.0005141447763890028,2.8708324432373047,1.5073453187942505,-0.008377023041248322,4.167515301378444,0.0029268499929457903,4.164588451385498,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,50.00636053085327
27,0.006479261908680201,0.002834200393408537,3.3742403984069824,2.353032112121582,0.03551749512553215,-0.00016106455586850643,6.7132649421691895,1.5549343824386597,-0.006234277039766312,3.397017188370228,0.002748914062976837,3.394268274307251,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,51.86441230773926
28,0.005702953319996595,0.002555890940129757,2.881028175354004,2.3659565448760986,0.02943858690559864,-0.00027830945327878,4.078355312347412,0.819488525390625,-0.00607890821993351,2.902159086894244,0.0025135199539363384,2.8996455669403076,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,53.72174406051636
29,0.0049954550340771675,0.0022169528529047966,2.5756566524505615,1.7560839653015137,0.027237074449658394,-0.00033893808722496033,2.0848278999328613,3.9502758979797363,-0.0022015124559402466,2.641203720588237,0.002202827949076891,2.63900089263916,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,55.573354959487915
30,0.004640126600861549,0.0021531828679144382,2.3024723529815674,1.5866209268569946,0.02580922469496727,-6.376998499035835e-05,2.428098678588867,1.0814088582992554,-0.001427849754691124,2.357007938437164,0.0021054325625300407,2.354902505874634,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,57.42841815948486
31,0.004268459975719452,0.0020290191750973463,2.0747146606445312,1.3963090181350708,0.025095077231526375,-0.00012416369281709194,1.6932839155197144,1.0938535928726196,-0.0007141474634408951,2.123588762478903,0.001965961651876569,2.1216228008270264,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,59.28406882286072
32,0.003892922541126609,0.0018490116344764829,1.8777576684951782,1.4059497117996216,0.02555839903652668,-0.00018000754062086344,1.2950104475021362,0.7975609302520752,0.0004633218050003052,1.909486525109969,0.001808993867598474,1.9076775312423706,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,61.13625693321228
33,0.0036231782287359238,0.0017391713336110115,1.7345809936523438,1.2544537782669067,0.02398034743964672,-0.00010984030086547136,1.227992296218872,1.0609663724899292,-0.001578051596879959,1.7763269395800307,0.0017180891009047627,1.774608850479126,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,62.990649700164795
34,0.003276058007031679,0.001591385924257338,1.5425912141799927,1.2041517496109009,0.021665606647729874,-0.00014778540935367346,1.2176724672317505,0.4051258862018585,-0.0023147407919168472,1.573087386204861,0.0015899458667263389,1.5714974403381348,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,64.84591388702393
35,0.0030721325892955065,0.0015062923775985837,1.4214104413986206,1.2406046390533447,0.020369376987218857,-8.509354665875435e-05,0.7698922157287598,0.7537937760353088,-0.0012962296605110168,1.443886220222339,0.0015060303267091513,1.4423801898956299,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,66.69983983039856
36,0.0028087825048714876,0.00139829539693892,1.2733100652694702,1.188676118850708,0.018309425562620163,-0.00010799698065966368,1.1517517566680908,0.7581390142440796,-0.002059951424598694,1.274757606908679,0.0014035534113645554,1.2733540534973145,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,68.55298447608948
37,0.002622525906190276,0.0013335044495761395,1.1649727821350098,1.0675338506698608,0.017295274883508682,-6.479094736278057e-05,0.9815969467163086,0.8202710747718811,-0.0010141506791114807,1.1324862749315798,0.0013319761492311954,1.1311542987823486,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,70.40935826301575
38,0.002326993504539132,0.001237850752659142,0.9563533067703247,1.1859171390533447,0.014197646640241146,-9.565369691699743e-05,1.74107027053833,0.9242857098579407,-0.003097628243267536,0.9371847804868594,0.0012384947622194886,0.9359462857246399,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,72.48891735076904
39,0.0021664327941834927,0.0011685865465551615,0.8647107481956482,1.205716848373413,0.0125635527074337,-6.926420610398054e-05,0.5895258784294128,0.5217519402503967,-0.0016340939328074455,0.8574865106493235,0.0011830572038888931,0.8563034534454346,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,74.3444709777832
40,0.0020509667228907347,0.0011150846257805824,0.8071043491363525,1.1672265529632568,0.012055020779371262,-5.350192077457905e-05,0.47387492656707764,0.42208969593048096,-0.000508531928062439,0.798296604771167,0.0011366945691406727,0.7971599102020264,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,76.2065646648407
41,0.0018313847249373794,0.0010455911979079247,0.670105516910553,1.059661626815796,0.009721764363348484,-6.949342787265778e-05,0.9897655844688416,0.6835004687309265,-0.0023332564160227776,0.661496095592156,0.0010813998524099588,0.6604146957397461,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,78.06071162223816
42,0.0017173498636111617,0.0010003203060477972,0.6108735203742981,0.9802752733230591,0.008128520101308823,-4.527089186012745e-05,0.40820664167404175,0.4685911536216736,-0.0015932442620396614,0.5952095455722883,0.0010230607585981488,0.5941864848136902,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,79.91542434692383
43,0.0015968577936291695,0.000955993658863008,0.5322111248970032,1.0147138833999634,0.00718155549839139,-4.432664718478918e-05,0.6011219620704651,0.4381053149700165,-0.0009469646029174328,0.5147652862360701,0.0009765861323103309,0.5137887001037598,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,81.76964592933655
44,0.0014656621497124434,0.0009161156485788524,0.44604790210723877,0.9691174030303955,0.0065867784433066845,-3.987801028415561e-05,0.670495867729187,0.26360416412353516,-0.0005947770550847054,0.42395128845237195,0.0009388828184455633,0.4230124056339264,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,83.62478017807007
45,0.0013304153690114617,0.0008645714842714369,0.37831076979637146,0.8269131183624268,0.004841722548007965,-5.1544164307415485e-05,0.5148320198059082,1.2330306768417358,-0.0017450558952987194,0.36493953329045326,0.000878535327501595,0.36406099796295166,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,85.47991752624512
46,0.0012506310595199466,0.0008269972167909145,0.34226518869400024,0.7669457793235779,0.004674072843044996,-3.7574267480522394e-05,0.20299002528190613,0.3660551607608795,-0.00016764970496296883,0.33226025017211214,0.0008595875115133822,0.33140066266059875,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,87.33953595161438
47,0.0011844576802104712,0.0007942227530293167,0.3100549280643463,0.7610820531845093,0.004071806091815233,-3.277446376159787e-05,0.29324087500572205,0.34737759828567505,-0.000602266751229763,0.2968473639921285,0.0008266475633718073,0.2960207164287567,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,89.19793057441711
48,0.0011085325386375189,0.0007498522754758596,0.2826343774795532,0.7263727784156799,0.0034085973165929317,-4.437047755345702e-05,0.13834033906459808,0.19914975762367249,-0.0006632087752223015,0.26832672773161903,0.0007677358225919306,0.2675589919090271,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,91.05361223220825
49,0.0010568270226940513,0.0007178086088970304,0.2653267979621887,0.7064563035964966,0.003045937279239297,-3.204366657882929e-05,0.09677843749523163,0.18591398000717163,-0.00036266003735363483,0.24835900857578963,0.00073550536762923,0.2476235032081604,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,92.9094443321228
50,0.0009830736089497805,0.0006755779031664133,0.23432119190692902,0.7057240605354309,0.002602135995402932,-4.2230705730617046e-05,0.13664127886295319,0.21956469118595123,-0.00044380128383636475,0.21360081888269633,0.0007049188716337085,0.21289590001106262,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,94.76341271400452
51,0.0009483938338235021,0.0006573156570084393,0.22191543877124786,0.6653993725776672,0.002622730564326048,-1.8262246157974005e-05,0.07108011096715927,0.3288586139678955,2.059456892311573e-05,0.20218271319754422,0.0006842196453362703,0.20149849355220795,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,96.6885392665863
52,0.0009092066902667284,0.0006307962466962636,0.2107979655265808,0.6530876755714417,0.002303659450262785,-2.651941031217575e-05,0.0677141323685646,0.08301336318254471,-0.00031907111406326294,0.19211662415182218,0.0006508440128527582,0.19146578013896942,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,98.54389810562134
53,0.0008785720565356314,0.0006150141125544906,0.19670146703720093,0.6482265591621399,0.002033789409324527,-1.5782134141772985e-05,0.06651212275028229,0.029265139251947403,-0.00026987004093825817,0.17750825436087325,0.0006328269955702126,0.17687542736530304,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,100.39848470687866
54,0.0008476682705804706,0.0005958718829788268,0.18677523732185364,0.6315865516662598,0.00186250323895365,-1.9142229575663805e-05,0.041683901101350784,0.09559004753828049,-0.0001712861703708768,0.16821126436116174,0.0006120333564467728,0.16759923100471497,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,102.25223016738892
55,0.0008072687778621912,0.0005667963996529579,0.1749473214149475,0.6398165822029114,0.0015433758962899446,-2.9075483325868845e-05,0.05184490233659744,0.10367942601442337,-0.00031912734266370535,0.1601740267360583,0.000577434548176825,0.15959659218788147,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,104.10717248916626
56,0.0007847189554013312,0.0005515287048183382,0.16784940659999847,0.6388280987739563,0.0014580218121409416,-1.526769483461976e-05,0.03784296289086342,0.07369546592235565,-8.535408414900303e-05,0.1559840074623935,0.0005635402048937976,0.1554204672574997,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,105.9609944820404
57,0.0007531008450314403,0.0005334299639798701,0.15430772304534912,0.6390514373779297,0.001458012848161161,-1.8098740838468075e-05,0.09937209635972977,0.12362394481897354,-8.96397978067398e-09,0.14419010950950906,0.0005437798681668937,0.14364632964134216,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,107.8149356842041
58,0.0007163986447267234,0.0005100317066535354,0.1403844654560089,0.6463626027107239,0.0013462186325341463,-2.3398257326334715e-05,0.09627608954906464,0.13009525835514069,-0.00011179421562701464,0.1276900846278295,0.0005236197030171752,0.12716646492481232,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,109.67076110839844
59,0.0006976526929065585,0.0004920706851407886,0.136837437748909,0.6756731867790222,0.0011772074503824115,-1.796102151274681e-05,0.023151354864239693,0.2958373725414276,-0.00016901118215173483,0.12656834535300732,0.0005099307745695114,0.1260584145784378,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,111.52388334274292
60,0.0006751622422598302,0.00047982067917473614,0.1322486400604248,0.6198863387107849,0.0011043043341487646,-1.2250005966052413e-05,0.02688165195286274,0.5283775925636292,-7.290311623364687e-05,0.12348763283807784,0.0005005710991099477,0.1229870617389679,1.0,0.0010000000474974513,9.999999747378752e-05,0.0010000000474974513,113.37569737434387
